,hash_id,model_name,config,r,config_str
10,4b92f36ee08df895d88771d162fa70a4,a2c,"{'learning_rate': 0.0001, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 1e-05, 'normalize_advantage': False, 'use_rms_prop': True, 'name': 'variant_3'}",0.06469182650441407,cbee54df144b5929793e149a8cfcc0d8
11,65743faa94bef077b0e1ea7a368fb39e,ppo,"{'learning_rate': 0.001, 'n_steps': 2048, 'batch_size': 64, 'gamma': 0.99, 'ent_coef': 1e-05, 'clip_range': 0.2, 'gae_lambda': 0.98, 'name': 'variant_3'}",-0.09877241246321711,720601edcb5e224b7de69a9194592b85
12,fe60018e63e3033d6d11cb52da54c8ec,ddpg,"{'learning_rate': 1e-05, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'ornstein_uhlenbeck', 'name': 'variant_3'}",0.09317762102166349,f5a007ef1a18cd7ed7a0a2f6014de6d8
13,425a83a8959a49d433c0a4f14cc9e6b7,sac,"{'learning_rate': 1e-05, 'batch_size': 64, 'buffer_size': 1000000, 'tau': 0.005, 'gamma': 0.99, 'train_freq': 1, 'ent_coef': 'auto', 'name': 'variant_3'}",0.0,ba0ebd7385d8542dbeb153d321f31259
14,5c3a897b0b393d4649fa0d3d9583db16,td3,"{'learning_rate': 0.0001, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_3'}",0.0,005e76d58d5c8e6bd1298d74d0fd950b
15,8c2762d4cf38fcc8d132820d7fbefd7e,a2c,"{'learning_rate': 0.0001, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 1e-05, 'normalize_advantage': False, 'use_rms_prop': True, 'name': 'variant_4'}",0.07274612837924677,cbee54df144b5929793e149a8cfcc0d8
16,d1065690dd448be8cec68842aa33382a,ppo,"{'learning_rate': 0.001, 'n_steps': 2048, 'batch_size': 64, 'gamma': 0.99, 'ent_coef': 1e-05, 'clip_range': 0.2, 'gae_lambda': 0.98, 'name': 'variant_4'}",-0.09953924831505057,720601edcb5e224b7de69a9194592b85
17,ff8d4f00b6e9b47c32c5b7519b5d57c0,ddpg,"{'learning_rate': 1e-05, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'ornstein_uhlenbeck', 'name': 'variant_4'}",0.0,f5a007ef1a18cd7ed7a0a2f6014de6d8
18,ef97f93574263e6d5cfe3f3f100059b6,sac,"{'learning_rate': 1e-05, 'batch_size': 64, 'buffer_size': 1000000, 'tau': 0.005, 'gamma': 0.99, 'train_freq': 1, 'ent_coef': 'auto', 'name': 'variant_4'}",0.09317762102166349,ba0ebd7385d8542dbeb153d321f31259
19,8e92660149f85741c9f867fa0d52b4ea,td3,"{'learning_rate': 0.0001, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_4'}",0.09317762102166349,005e76d58d5c8e6bd1298d74d0fd950b
20,203e87bc997f64744545541e56e542c3,a2c,"{'learning_rate': 0.0001, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 1e-05, 'normalize_advantage': False, 'use_rms_prop': True, 'name': 'variant_5'}",0.061625067937953304,cbee54df144b5929793e149a8cfcc0d8
